City_ID,City,Country,Date,Lat,Long,Max Temp,Humidity,Cloudiness,Wind Speed
303,Boa Vista,BR,2020-04-04 18:59:20,2.82,-60.67,91.4,46,75,10.29
304,Ngunguru,NZ,2020-04-04 18:51:09,-35.62,174.5,61.0,80,32,5.01
305,Ilulissat,GL,2020-04-04 19:01:04,69.22,-51.1,12.2,56,5,10.29
306,Ponta Do Sol,PT,2020-04-04 19:01:04,32.67,-17.1,68.0,72,20,20.8
307,Pisco,PE,2020-04-04 19:01:04,-13.7,-76.22,75.99,30,12,9.17
308,Sembakung,ID,2020-04-04 19:01:04,3.82,117.25,75.76,92,31,1.36
309,Mapiri,BO,2020-04-04 19:01:04,-15.25,-68.17,84.42,42,69,3.65
310,Pelotas,BR,2020-04-04 18:50:25,-31.77,-52.34,80.6,34,20,9.17
311,Coihaique,CL,2020-04-04 18:51:06,-45.58,-72.07,50.0,66,90,9.17
312,Altay,CN,2020-04-04 19:01:04,47.87,88.12,39.65,38,62,8.43
313,Virden,US,2020-04-04 19:01:05,39.5,-89.77,41.0,80,90,9.17
314,Sao Joao Da Barra,BR,2020-04-04 18:51:27,-21.64,-41.05,82.4,58,77,10.29
315,Moshkovo,RU,2020-04-04 19:01:05,55.31,83.61,28.4,74,1,2.24
316,Paamiut,GL,2020-04-04 19:01:05,61.99,-49.67,22.93,87,66,4.09
317,Teahupoo,PF,2020-04-04 19:01:05,-17.83,-149.27,86.0,62,21,8.05
318,Fare,PF,2020-04-04 19:01:05,-16.7,-151.02,83.97,70,36,8.16
319,Worland,US,2020-04-04 19:01:05,44.02,-107.96,48.0,36,1,5.19
320,Aginskoye,RU,2020-04-04 19:01:06,51.1,114.53,38.26,54,68,5.91
321,Ponta Delgada,PT,2020-04-04 18:49:31,37.73,-25.67,62.6,82,40,21.92
322,Santa Marta De Tormes,ES,2020-04-04 19:01:06,40.95,-5.63,61.0,47,100,10.29
323,Asau,RO,2020-04-04 18:51:17,46.43,26.4,46.4,52,88,8.05
324,Kismayo,SO,2020-04-04 18:55:58,-0.36,42.55,84.18,70,45,10.78
325,Erdenet,MN,2020-04-04 19:01:06,49.03,104.08,38.37,39,41,10.54
326,Buta,CD,2020-04-04 18:56:17,2.79,24.73,76.87,69,62,0.36
327,Novo Aripuana,BR,2020-04-04 19:01:06,-5.12,-60.38,88.21,63,96,4.54
328,Lujan,AR,2020-04-04 19:00:03,-34.57,-59.1,80.01,50,1,9.17
329,Nuuk,GL,2020-04-04 18:55:15,64.18,-51.72,24.8,53,5,19.46
330,Sabang,ID,2020-04-04 19:01:06,5.89,95.32,83.52,75,74,8.77
331,Bodden Town,KY,2020-04-04 18:56:22,19.28,-81.25,84.2,66,20,4.7
332,Makakilo City,US,2020-04-04 19:01:07,21.35,-158.09,80.6,100,90,3.36
333,Kamenka,RU,2020-04-04 18:52:21,51.32,42.77,48.0,44,52,3.0
334,Alyangula,AU,2020-04-04 19:01:07,-13.85,136.42,75.2,94,1,7.43
335,Sibu,MY,2020-04-04 19:01:07,2.3,111.82,78.8,94,75,1.79
336,Santo Domingo,DO,2020-04-04 19:01:07,18.5,-69.99,93.2,52,40,9.17
337,Abeche,TD,2020-04-04 19:01:07,13.83,20.83,85.71,12,100,3.18
338,Tongliao,CN,2020-04-04 18:55:57,43.61,122.27,30.85,58,0,4.21
339,Santa Cruz,BO,2020-04-04 18:47:42,-17.8,-63.17,86.0,51,75,16.11
340,Malindi,KE,2020-04-04 19:01:08,-3.22,40.12,84.2,83,20,8.05
341,Dawlatabad,AF,2020-04-04 19:01:08,36.41,64.91,65.89,48,97,4.79
342,Itaituba,BR,2020-04-04 18:55:06,-4.28,-55.98,91.4,59,40,4.7
343,Sorland,NO,2020-04-04 18:51:12,67.67,12.69,27.52,87,97,22.15
344,Kahului,US,2020-04-04 18:46:26,20.89,-156.47,78.01,69,1,3.36
345,Slavyanka,RU,2020-04-04 19:01:08,42.86,131.38,35.44,79,60,17.85
346,Mazatlan,MX,2020-04-04 19:00:40,23.22,-106.42,80.6,57,75,5.82
347,Kutum,SD,2020-04-04 18:53:00,14.2,24.67,78.35,11,33,5.44
348,Boueni,YT,2020-04-04 18:51:22,-12.9,45.08,80.6,78,22,3.36
349,Usinsk,RU,2020-04-04 19:01:08,65.99,57.53,30.45,97,77,16.17
350,Mecca,SA,2020-04-04 19:00:10,21.43,39.83,81.84,37,0,3.2
351,Yerofey Pavlovich,RU,2020-04-04 19:01:09,53.97,121.97,18.5,89,88,2.01
352,Pabrade,LT,2020-04-04 19:01:09,55.0,25.78,39.2,48,53,10.29
353,Fort Oglethorpe,US,2020-04-04 19:01:09,34.95,-85.26,78.01,27,75,5.82
354,Kimbe,PG,2020-04-04 18:51:23,-5.55,150.14,74.43,91,78,2.01
355,Aklavik,CA,2020-04-04 18:51:21,68.22,-135.01,14.0,60,5,5.82
356,Nome,US,2020-04-04 19:01:09,64.5,-165.41,33.8,100,90,14.99
357,Verkhnevilyuysk,RU,2020-04-04 18:56:31,63.45,120.32,15.44,93,94,14.32
358,Hobyo,SO,2020-04-04 18:56:33,5.35,48.53,83.53,72,59,17.13
359,Oblivskaya,RU,2020-04-04 19:01:10,48.54,42.5,49.33,49,13,6.58
360,Maniitsoq,GL,2020-04-04 19:01:10,65.42,-52.9,27.88,81,0,15.97
361,Poum,NC,2020-04-04 18:55:54,-20.23,164.02,79.3,83,100,20.89
362,Takab,IR,2020-04-04 19:01:10,36.4,47.11,40.46,43,19,5.39
363,Namuac,PH,2020-04-04 19:01:10,18.61,121.17,77.2,81,27,9.31
364,Kunagota,HU,2020-04-04 19:01:10,46.43,21.05,57.2,30,0,14.99
365,Hilliard,US,2020-04-04 18:58:59,40.03,-83.16,69.01,34,20,4.52
366,Mporokoso,ZM,2020-04-04 19:01:10,-9.37,30.12,62.58,63,24,3.89
367,Touros,BR,2020-04-04 19:01:10,-5.2,-35.46,86.0,74,40,12.75
368,Walvis Bay,NA,2020-04-04 18:53:14,-22.96,14.51,62.01,87,0,6.93
369,Sawtell,AU,2020-04-04 19:01:11,-30.38,153.1,62.6,82,0,5.82
370,Talas,TR,2020-04-04 19:01:11,38.69,35.55,48.2,70,75,6.93
371,Muzhi,RU,2020-04-04 19:01:11,65.37,64.67,36.12,83,64,17.13
372,Baykalsk,RU,2020-04-04 19:01:11,51.51,104.15,34.38,73,100,2.77
373,Asosa,ET,2020-04-04 18:56:09,10.07,34.53,79.52,16,63,3.58
374,Rantauprapat,ID,2020-04-04 19:01:11,2.1,99.83,75.76,90,98,1.72
375,Fredericton,CA,2020-04-04 19:00:34,45.95,-66.67,43.0,64,40,9.17
376,Udachnyy,RU,2020-04-04 18:52:36,66.42,112.4,8.6,60,63,6.71
377,Hoquiam,US,2020-04-04 19:01:11,46.98,-123.89,48.0,65,1,6.93
378,Progreso,MX,2020-04-04 19:01:12,21.28,-89.67,100.0,32,40,16.11
379,Griffith,US,2020-04-04 18:58:33,41.53,-87.42,44.6,86,90,11.41
380,Yarim,YE,2020-04-04 19:01:12,14.3,44.38,60.3,34,23,3.56
381,Pakxan,LA,2020-04-04 19:01:12,18.38,103.66,76.87,74,20,4.14
382,Barcelona,ES,2020-04-04 18:54:31,41.39,2.16,59.0,82,0,8.05
383,Srednekolymsk,RU,2020-04-04 19:01:12,67.45,153.68,-9.56,90,38,3.38
384,Luan,CH,2020-04-04 19:01:12,46.36,6.98,57.2,54,0,8.05
385,Bozhou,CN,2020-04-04 19:01:12,33.88,115.77,46.24,67,88,9.37
386,Mitzic,GA,2020-04-04 19:01:13,0.78,11.55,68.56,84,100,0.6
387,Ribeira Grande,PT,2020-04-04 19:01:13,38.52,-28.7,60.8,77,20,19.46
388,Japura,ID,2020-04-04 19:01:13,-0.32,102.35,75.7,96,85,1.61
389,Storforshei,NO,2020-04-04 19:01:13,66.4,14.52,18.16,89,95,3.98
390,Gerash,IR,2020-04-04 19:01:13,27.67,54.14,71.6,46,25,3.11
391,Wanaka,NZ,2020-04-04 19:01:13,-44.7,169.15,48.07,63,47,6.67
392,Lagos,NG,2020-04-04 18:57:20,6.58,3.75,84.2,79,75,10.29
393,Syasstroy,RU,2020-04-04 19:01:13,60.14,32.57,32.95,87,48,9.86
394,Longkou,CN,2020-04-04 18:52:30,37.65,120.33,39.16,67,0,5.17
395,Port Hawkesbury,CA,2020-04-04 19:01:13,45.62,-61.35,37.0,74,90,6.93
396,Qaqortoq,GL,2020-04-04 19:01:13,60.72,-46.03,33.8,47,75,3.36
397,Acari,PE,2020-04-04 19:01:14,-15.43,-74.62,80.91,49,53,8.84
398,Deputatskiy,RU,2020-04-04 18:56:20,69.3,139.9,-2.65,83,100,2.75
399,Sambava,MG,2020-04-04 18:56:01,-14.27,50.17,75.97,76,16,9.66
400,Rio Gallegos,AR,2020-04-04 18:56:20,-51.62,-69.22,53.6,40,40,38.03
401,Dakoro,NE,2020-04-04 18:51:41,14.51,6.76,94.77,9,14,4.41
402,Sioux Lookout,CA,2020-04-04 19:01:14,50.1,-91.92,24.8,53,20,9.17
403,Kawalu,ID,2020-04-04 18:56:24,-7.38,108.21,74.98,80,100,1.23
404,Doka,SD,2020-04-04 19:01:14,13.52,35.77,88.0,10,34,7.11
405,Nkhata Bay,MW,2020-04-04 18:52:26,-11.61,34.29,74.82,62,1,3.89
406,Zhanaozen,KZ,2020-04-04 18:58:17,43.3,52.8,51.89,48,69,11.12
407,Forbes,AU,2020-04-04 19:01:15,-33.38,148.02,52.0,86,2,7.02
408,Bhatkal,IN,2020-04-04 19:01:15,13.97,74.57,80.28,79,22,3.13
409,Iralaya,HN,2020-04-04 19:01:15,15.0,-83.23,87.8,45,40,3.36
410,Dingle,PH,2020-04-04 19:01:15,11.0,122.67,77.49,81,2,9.6
411,Saint-Augustin,CA,2020-04-04 19:01:15,51.23,-58.65,29.88,93,100,2.28
412,Sisimiut,GL,2020-04-04 18:56:42,66.94,-53.67,22.08,83,0,11.74
413,Kedrovyy,RU,2020-04-04 19:01:15,56.17,91.82,24.8,73,3,2.24
414,Bin Qirdan,TN,2020-04-04 19:01:16,33.14,11.22,61.52,58,0,8.3
415,West Lorne,CA,2020-04-04 19:01:16,42.6,-81.6,57.99,58,1,9.17
416,Kruisfontein,ZA,2020-04-04 19:01:16,-34.0,24.73,70.45,55,0,8.12
417,Kuryk,KZ,2020-04-04 19:01:16,43.2,51.65,52.52,62,92,12.66
418,Tukrah,LY,2020-04-04 19:01:16,32.53,20.58,61.32,81,43,24.32
419,Maningrida,AU,2020-04-04 19:01:16,-12.07,134.27,79.92,82,98,1.7
420,Awbari,LY,2020-04-04 18:56:38,26.59,12.78,71.28,18,0,7.76
421,Bosaso,SO,2020-04-04 19:01:16,11.28,49.18,82.9,64,5,4.72
422,Castanheira De Pera,PT,2020-04-04 19:01:16,40.01,-8.21,64.99,63,40,13.87
423,Palauig,PH,2020-04-04 18:56:41,15.44,119.9,79.57,74,0,2.75
424,Pochutla,MX,2020-04-04 19:01:17,15.74,-96.47,91.99,28,75,4.7
425,Fomboni,KM,2020-04-04 19:01:17,-12.28,43.74,83.57,69,9,8.14
426,Mahebourg,MU,2020-04-04 19:01:17,-20.41,57.7,78.8,83,75,6.93
427,Fayaoue,NC,2020-04-04 19:01:17,-20.65,166.53,79.63,82,100,25.75
428,Dzaoudzi,YT,2020-04-04 19:01:17,-12.79,45.27,80.6,78,9,3.36
429,Salinas,US,2020-04-04 19:01:17,36.68,-121.66,59.0,66,90,5.82
430,Ankpa,NG,2020-04-04 19:01:17,7.37,7.63,83.61,64,89,9.28
431,San Miguel,SV,2020-04-04 19:00:09,13.48,-88.18,98.56,36,18,3.53
432,Cascais,PT,2020-04-04 19:01:17,38.7,-9.42,64.4,68,20,17.22
433,Aden,YE,2020-04-04 18:56:36,12.78,45.04,80.69,78,2,13.85
434,Hay River,CA,2020-04-04 19:01:18,60.82,-115.8,-5.8,70,40,9.17
435,Virar,IN,2020-04-04 19:01:18,19.47,72.8,82.4,83,0,4.7
436,Iquitos,PE,2020-04-04 19:01:18,-3.75,-73.25,82.4,78,75,4.7
437,Masterton,NZ,2020-04-04 19:01:07,-40.96,175.66,50.0,89,6,4.03
438,Havoysund,NO,2020-04-04 18:52:44,71.0,24.66,21.2,92,24,10.29
439,Praia Da Vitoria,PT,2020-04-04 18:56:00,38.73,-27.07,64.4,88,20,26.17
440,Esso,RU,2020-04-04 19:01:18,55.93,158.7,6.03,68,42,3.89
441,Cherusti,RU,2020-04-04 19:01:18,55.55,40.01,36.95,71,66,4.27
442,Carauari,BR,2020-04-04 19:01:18,-4.88,-66.9,91.29,54,72,1.25
443,Saint-Michel-Des-Saints,CA,2020-04-04 19:01:19,46.68,-73.92,53.01,5,100,1.01
444,Javier,PH,2020-04-04 19:01:19,8.49,126.08,70.65,93,0,2.08
445,Sulangan,PH,2020-04-04 19:01:19,11.14,123.72,79.48,79,0,12.41
446,Plettenberg Bay,ZA,2020-04-04 19:01:19,-34.05,23.37,69.94,61,21,6.98
447,Shu,KZ,2020-04-04 19:01:19,43.6,73.76,57.0,64,30,5.01
448,Caxias,PT,2020-04-04 19:01:19,38.7,-9.28,64.4,68,20,17.22
449,Nouakchott,MR,2020-04-04 19:01:19,18.09,-15.98,71.55,64,0,21.23
450,Katsuura,JP,2020-04-04 18:51:26,35.13,140.3,59.0,66,20,5.82
451,Naze,JP,2020-04-04 18:56:29,28.37,129.48,64.4,59,19,14.99
452,Najran,SA,2020-04-04 18:51:31,17.49,44.13,86.0,28,40,9.17
453,Panalingaan,PH,2020-04-04 18:52:49,8.78,117.42,81.82,76,0,7.83
454,Guerrero Negro,MX,2020-04-04 19:01:20,27.98,-114.06,63.52,58,92,14.76
455,Bubaque,GW,2020-04-04 18:51:21,11.28,-15.83,80.51,70,15,14.29
456,Axim,GH,2020-04-04 19:01:20,4.87,-2.24,83.21,77,100,7.47
457,Mayumba,GA,2020-04-04 18:56:32,-3.43,10.66,78.66,87,100,14.36
458,Kununurra,AU,2020-04-04 19:01:20,-15.77,128.73,80.6,88,0,2.71
459,Rorvik,NO,2020-04-04 19:01:20,64.86,11.24,31.26,87,93,18.7
460,Kousseri,CM,2020-04-04 19:01:21,12.08,15.03,98.6,25,87,6.6
461,Albox,ES,2020-04-04 19:01:21,37.39,-2.15,62.6,59,75,19.46
462,Tocopilla,CL,2020-04-04 18:52:23,-22.09,-70.2,84.04,36,37,4.56
463,Pascagoula,US,2020-04-04 19:01:21,30.37,-88.56,78.8,44,1,6.93
464,Kandrian,PG,2020-04-04 19:01:21,-6.22,149.55,78.22,83,95,8.61
465,Chokurdakh,RU,2020-04-04 19:01:21,70.63,147.92,-7.42,88,1,8.95
466,Honningsvag,NO,2020-04-04 18:51:41,70.98,25.97,29.91,86,40,25.61
467,Paita,PE,2020-04-04 18:56:15,-5.09,-81.11,62.6,100,46,11.41
468,Goundam,ML,2020-04-04 19:01:21,16.41,-3.67,99.34,8,3,6.73
469,Puerto Ayacucho,VE,2020-04-04 19:01:21,5.66,-67.62,91.4,49,75,6.93
470,Kongolo,CD,2020-04-04 19:01:22,-5.38,27.0,71.58,81,53,1.97
471,Jiexiu,CN,2020-04-04 19:01:22,37.02,111.91,50.54,33,80,3.11
472,Flin Flon,CA,2020-04-04 19:01:22,54.77,-101.86,17.6,44,20,10.29
473,Domoni,KM,2020-04-04 19:01:22,-12.26,44.53,82.9,73,24,9.93
474,Kibondo,TZ,2020-04-04 19:01:22,-3.59,30.72,63.21,66,70,1.19
475,Bella Union,UY,2020-04-04 19:01:22,-30.28,-57.6,78.06,38,0,3.6
476,Kaifeng,CN,2020-04-04 19:01:22,34.79,114.35,51.8,57,74,4.47
477,Mbale,UG,2020-04-04 19:01:22,1.08,34.17,71.76,46,50,0.38
478,Thinadhoo,MV,2020-04-04 19:01:23,0.53,72.93,83.95,73,96,11.05
479,Calipan,MX,2020-04-04 19:01:23,18.3,-97.17,89.78,24,89,0.81
480,Lata,PT,2020-04-04 19:01:23,40.16,-8.33,64.99,63,40,13.87
481,Bac Lieu,VN,2020-04-04 19:01:23,9.29,105.72,80.85,76,34,14.09
482,Muhos,FI,2020-04-04 19:01:23,64.81,25.99,28.4,74,11,5.82
483,Bandarbeyla,SO,2020-04-04 18:56:21,9.49,50.81,80.96,67,51,10.96
484,Madimba,TZ,2020-04-04 18:52:17,-10.4,40.33,78.8,83,20,5.82
485,Hambantota,LK,2020-04-04 19:01:23,6.12,81.12,77.0,100,20,2.24
486,Lavrentiya,RU,2020-04-04 19:01:23,65.58,-171.0,13.48,95,100,7.61
487,Salym,RU,2020-04-04 18:51:24,60.06,71.48,35.42,84,100,12.1
488,Tessalit,ML,2020-04-04 18:56:04,20.2,1.01,92.44,8,1,8.61
489,Fortuna,US,2020-04-04 19:01:24,40.6,-124.16,52.0,93,75,12.75
490,Zabaykalsk,RU,2020-04-04 19:01:24,49.63,117.32,28.56,60,52,6.67
491,Algiers,DZ,2020-04-04 18:57:03,36.75,3.04,59.0,72,0,16.11
492,Anadyr,RU,2020-04-04 18:51:28,64.75,177.48,5.0,84,40,8.95
493,Banjar,ID,2020-04-04 18:56:05,-8.19,114.97,82.4,100,40,5.82
494,Westport,US,2020-04-04 18:52:42,41.14,-73.36,60.01,54,1,13.87
495,Cabo San Lucas,MX,2020-04-04 18:58:20,22.89,-109.91,86.0,31,75,5.82
496,Altar,MX,2020-04-04 19:01:24,30.7,-111.82,80.01,18,16,1.01
497,Nybro,SE,2020-04-04 19:01:25,56.74,15.91,42.8,48,63,6.93
498,Raudeberg,NO,2020-04-04 18:52:41,61.99,5.14,39.2,64,100,16.11
499,Noginsk,RU,2020-04-04 19:01:25,55.87,38.44,41.0,51,22,2.24
500,Kiruna,SE,2020-04-04 19:01:25,67.86,20.23,15.8,66,74,6.93
501,Sungairaya,ID,2020-04-04 19:01:25,0.7,108.9,79.14,87,83,4.61
502,Ixtapa,MX,2020-04-04 19:01:25,20.7,-105.2,82.4,58,5,5.82
503,Nyagan,RU,2020-04-04 19:01:25,62.14,65.39,35.62,92,93,10.92
504,Kyren,RU,2020-04-04 19:01:25,51.68,102.14,33.75,62,92,3.96
505,Bilibino,RU,2020-04-04 19:01:25,68.05,166.44,-12.86,83,99,1.63
506,Estancia,BR,2020-04-04 18:57:58,-11.27,-37.44,87.8,66,40,14.99
507,Santa Isabel,BR,2020-04-04 18:56:17,-23.32,-46.22,80.6,39,0,6.93
508,Bonavista,CA,2020-04-04 18:51:31,48.65,-53.11,30.99,85,83,7.0
509,Marsaxlokk,MT,2020-04-04 19:01:26,35.84,14.54,57.99,76,20,16.11
510,Nago,JP,2020-04-04 19:01:26,26.59,127.98,66.2,93,90,3.36
511,Hastings,GB,2020-04-04 18:57:14,50.86,0.57,55.99,87,3,13.87
512,Oriximina,BR,2020-04-04 18:51:42,-1.77,-55.87,87.93,63,94,3.04
513,Oussouye,SN,2020-04-04 19:01:26,12.48,-16.55,93.2,61,14,13.87
514,Buchanan,LR,2020-04-04 18:51:27,5.88,-10.05,84.97,73,35,7.09
515,Luancheng,CN,2020-04-04 19:01:27,37.88,114.65,42.8,70,53,6.71
516,Gualeguaychu,AR,2020-04-04 19:01:27,-33.01,-58.52,81.0,42,0,8.01
517,Waldoboro,US,2020-04-04 19:01:27,44.1,-69.38,53.6,40,20,10.29
518,Souillac,MU,2020-04-04 19:01:27,-20.52,57.52,78.8,83,75,6.93
519,Ossora,RU,2020-04-04 19:01:27,59.24,163.07,2.16,84,0,5.77
520,Hinton,CA,2020-04-04 19:01:27,53.4,-117.59,25.57,70,39,1.68
521,Paranaiba,BR,2020-04-04 19:01:05,-19.68,-51.19,82.8,52,3,3.71
522,Te Anau,NZ,2020-04-04 18:49:43,-45.42,167.72,50.02,72,56,2.64
523,Blythe,US,2020-04-04 18:58:29,33.61,-114.6,75.0,25,1,12.66
524,Havre-Saint-Pierre,CA,2020-04-04 19:01:27,50.23,-63.6,30.2,80,75,4.7
525,Rawah,IQ,2020-04-04 18:56:32,34.48,41.91,65.46,33,32,4.5
526,Ahvaz,IR,2020-04-04 19:01:28,31.32,48.67,69.8,49,0,2.24
527,Krasnovishersk,RU,2020-04-04 19:01:28,60.41,57.08,36.01,88,76,8.5
528,Evensk,RU,2020-04-04 18:52:19,61.95,159.23,-1.8,81,0,5.3
529,Sharlyk,RU,2020-04-04 19:01:28,52.92,54.75,30.79,94,92,4.34
530,Berlevag,NO,2020-04-04 19:01:28,70.86,29.09,27.64,94,100,32.06
531,Kisangani,CD,2020-04-04 19:01:28,0.52,25.2,79.93,65,37,0.83
532,Bulnes,CL,2020-04-04 19:01:28,-36.74,-72.3,73.4,43,0,11.41
533,Kuybysheve,UA,2020-04-04 19:01:28,47.36,36.65,47.08,49,98,6.13
534,Shingu,JP,2020-04-04 19:01:29,33.73,135.98,50.68,74,16,6.13
535,Xining,CN,2020-04-04 18:51:42,36.62,101.77,35.69,32,99,0.43
536,Yacuiba,BO,2020-04-04 19:01:29,-22.04,-63.68,80.47,30,11,6.64
537,Loiza,PR,2020-04-04 18:58:59,18.43,-65.88,87.01,66,40,14.99
538,Owerri,NG,2020-04-04 18:59:43,5.48,7.03,79.83,82,99,7.65
539,Canico,PT,2020-04-04 19:01:29,32.63,-16.85,68.0,72,20,20.8
540,Vestmannaeyjar,IS,2020-04-04 19:01:29,63.44,-20.27,28.4,79,75,42.5
541,Kayerkan,RU,2020-04-04 19:01:29,69.35,87.76,32.0,96,75,29.08
542,Killarney,IE,2020-04-04 19:01:29,52.05,-9.52,53.6,76,40,11.41
543,Haines Junction,CA,2020-04-04 18:51:29,60.75,-137.51,23.94,83,36,2.08
544,Burnie,AU,2020-04-04 19:01:30,-41.07,145.92,44.01,95,99,3.0
545,Iwanai,JP,2020-04-04 19:01:30,42.97,140.51,33.55,89,67,5.44
546,Egvekinot,RU,2020-04-04 19:01:30,66.32,-179.17,-1.34,88,100,18.39
547,Colomi,BO,2020-04-04 19:01:30,-17.35,-65.87,84.2,32,20,8.05
548,Baoning,CN,2020-04-04 19:01:30,25.34,110.03,53.6,100,75,2.24
549,Talagang,PK,2020-04-04 19:00:19,32.93,72.42,70.84,37,71,3.58
550,Pokhara,NP,2020-04-04 19:01:30,28.23,83.98,59.72,23,42,4.05
551,Yetkul,RU,2020-04-04 19:01:30,54.82,61.59,42.8,100,40,2.24
552,Ranong,TH,2020-04-04 18:56:18,9.97,98.63,80.47,82,7,5.21
553,Canyon,US,2020-04-04 19:01:31,34.98,-101.92,57.0,27,1,6.44
554,Half Moon Bay,US,2020-04-04 19:01:31,37.46,-122.43,57.0,93,75,14.99
555,Kimberley,ZA,2020-04-04 19:01:31,-28.73,24.76,60.8,87,0,5.82
556,Campbell River,CA,2020-04-04 19:01:15,50.02,-125.24,41.0,93,90,1.92
557,Sasolburg,ZA,2020-04-04 18:57:58,-26.81,27.82,60.19,42,40,3.29
558,Yuma,US,2020-04-04 18:58:24,32.73,-114.62,78.01,27,1,3.36
559,Panjakent,TJ,2020-04-04 19:01:32,39.5,67.61,59.0,82,40,4.7
560,Mackenzie,CA,2020-04-04 19:01:32,55.3,-123.17,19.4,52,90,4.7
561,Harper,LR,2020-04-04 18:56:12,4.38,-7.72,84.79,72,31,5.99
562,Marsa Matruh,EG,2020-04-04 19:01:32,31.35,27.25,77.0,29,98,13.87
563,Talakan,RU,2020-04-04 19:01:32,50.32,130.37,27.09,93,0,3.85
564,Gimli,CA,2020-04-04 19:01:32,50.63,-96.99,18.01,91,1,5.03
565,Kallithea,GR,2020-04-04 19:01:32,37.95,23.7,55.99,76,90,17.22
566,Reconquista,AR,2020-04-04 19:01:33,-29.15,-59.65,79.25,31,21,4.81
567,Barcelos,PT,2020-04-04 19:01:33,41.54,-8.62,63.0,59,40,19.46
568,Aromashevo,RU,2020-04-04 19:01:33,56.86,68.64,36.9,86,100,13.33
569,Uricani,RO,2020-04-04 19:01:33,45.34,23.15,44.17,63,100,2.91
570,Kilindoni,TZ,2020-04-04 19:01:33,-7.91,39.67,83.73,74,1,10.65
571,Ellisras,ZA,2020-04-04 19:01:33,-23.66,27.74,70.2,42,60,3.27
572,Olga,RU,2020-04-04 18:56:25,43.74,135.29,32.0,96,94,12.33
573,Richards Bay,ZA,2020-04-04 18:52:31,-28.78,32.04,69.82,82,100,16.2
574,Dryden,CA,2020-04-04 19:01:33,49.78,-92.75,23.0,57,1,9.17
575,Aleksandrovskiy Zavod,RU,2020-04-04 19:01:34,50.92,117.94,29.55,55,53,6.06
576,Semirom,IR,2020-04-04 19:01:34,31.42,51.57,43.38,21,19,4.27
577,Curanilahue,CL,2020-04-04 19:01:34,-37.47,-73.35,68.76,23,8,9.86
578,Ponca City,US,2020-04-04 19:00:09,36.71,-97.09,39.2,74,90,10.29
579,Sechura,PE,2020-04-04 18:52:38,-5.56,-80.82,79.18,64,45,7.83
580,Wad Rawah,SD,2020-04-04 18:56:25,15.16,33.14,86.65,10,16,10.25
581,San Ignacio,BZ,2020-04-04 19:01:34,17.16,-89.07,93.2,44,7,9.17
582,Reitz,ZA,2020-04-04 19:01:34,-27.8,28.43,57.87,37,50,6.8
583,Vrangel,RU,2020-04-04 19:01:34,42.73,133.08,35.96,83,77,19.28
584,Merauke,ID,2020-04-04 19:01:35,-8.47,140.33,77.22,88,0,8.12
585,Saint-Francois,FR,2020-04-04 19:01:35,46.42,3.91,55.4,47,2,6.93
586,Damietta,EG,2020-04-04 18:57:35,31.42,31.81,69.8,73,70,11.41
587,Tautira,PF,2020-04-04 19:01:35,-17.73,-149.15,86.0,62,18,8.05
588,Gallup,US,2020-04-04 19:01:35,35.53,-108.74,59.0,22,1,17.22
589,Araouane,ML,2020-04-04 18:56:30,18.9,-3.53,95.29,8,12,6.85
590,Chegutu,ZW,2020-04-04 19:01:35,-18.13,30.14,66.16,50,78,2.17
591,Skibbereen,IE,2020-04-04 18:56:48,51.55,-9.27,48.2,93,75,19.46
592,Kyabe,TD,2020-04-04 19:01:35,9.45,18.94,93.67,23,100,1.99
593,Coahuayana,MX,2020-04-04 19:01:36,18.73,-103.68,86.0,30,5,6.93
594,Weston,US,2020-04-04 18:56:38,26.1,-80.4,87.01,48,75,9.17
595,Destin,US,2020-04-04 18:58:45,30.39,-86.5,82.99,47,1,6.93
596,Shubarshi,KZ,2020-04-04 19:01:36,48.59,57.19,43.36,81,100,15.01
597,Ghatanji,IN,2020-04-04 19:01:36,20.13,78.32,88.38,32,75,10.13
598,Inhambane,MZ,2020-04-04 18:56:26,-23.86,35.38,75.2,73,20,9.35
599,Bahia Blanca,AR,2020-04-04 18:48:11,-38.72,-62.27,69.39,44,31,12.68
